C_R1,C_R2,C_Muscular_Fatigue,C_Sleep_Fatigue,C_X,C_Y,Exploit_Explore,A_num,Act,Instant_reward,Future_reward,Discounted_sum_of_rewards,NS_r1,NS_r2,NS_mf,NS_sf,NS_x,NS_y,Instant_Drive,Discounted_deviation,PNS_r1,PNS_r2,PNS_mf,PNS_sf,PNS_x,PNS_y,Loss_J,Loss_f
-0.9,-1.9,5.966813,0.62891304,1.0000012,4.799998,exploit,3,walking_down,4.423576354980469,tensor(-1.3743e-07),tensor(4.4236),-0.9,-1.9,5.978747,0.6292275,1.0000012,4.699998,4.3450026512146,0.010047814,-1.1216455,-2.119559,6.0121217,0.689492,1.4232324,4.321594,18.791832,0.42003053
-0.9,-1.9,5.978747,0.6292275,1.0000012,4.699998,explore,3,walking_down,4.303461074829102,tensor(-4.2366e-09),tensor(4.3035),-0.9,-1.9,5.9907045,0.6295421,1.0000012,4.599998,4.3450026512146,0.010048158,-0.8994339,-1.8822625,5.9375076,0.7146331,0.98003054,4.6662164,18.791828,0.015402065
-0.9,-1.9,5.9907045,0.6295421,1.0000012,4.599998,explore,2,walking_up,4.324491024017334,tensor(-4.2774e-08),tensor(4.3245),-0.9,-1.9,6.002686,0.6298569,1.0000012,4.699998,4.3450026512146,0.01004817,-0.91810775,-1.9158355,6.0046697,0.6812516,0.80615693,4.6759715,18.791832,0.041087434
-0.9,-1.9,6.002686,0.6298569,1.0000012,4.699998,exploit,5,doing_nothing,4.424245357513428,tensor(-1.2445e-07),tensor(4.4242),-0.9,-1.9,5.9546647,0.63017184,1.0000012,4.699998,4.3450026512146,0.010048463,-0.92209876,-1.941113,6.052271,0.70737463,0.94516665,4.6719885,18.791828,0.020875111
-0.9,-1.9,5.9546647,0.63017184,1.0000012,4.699998,exploit,3,walking_down,4.425509929656982,tensor(-1.1817e-07),tensor(4.4255),-0.9,-1.9,5.966574,0.6304869,1.0000012,4.599998,4.3450026512146,0.010047806,-0.9278312,-1.8614161,5.9364514,0.63702935,1.107491,4.6024556,18.791832,0.014931103
-0.9,-1.9,5.966574,0.6304869,1.0000012,4.599998,exploit,3,walking_down,4.425457000732422,tensor(-1.1884e-07),tensor(4.4255),-0.9,-1.9,5.9785075,0.63080215,1.0000012,4.499998,4.3450026512146,0.010048526,-0.9212372,-1.9225557,5.986528,0.56484234,0.44520926,4.995441,18.791828,0.5582446
-0.9,-1.9,5.9785075,0.63080215,1.0000012,4.499998,exploit,3,walking_down,4.425680160522461,tensor(-1.1711e-07),tensor(4.4257),-0.9,-1.9,5.9904647,0.6311176,1.0000012,4.399998,4.3450026512146,0.010049418,-0.95400405,-1.8107016,6.020812,0.61413735,0.9991756,4.493829,18.791817,0.021307731
-0.9,-1.9,5.9904647,0.6311176,1.0000012,4.399998,exploit,3,walking_down,4.4259724617004395,tensor(-1.1500e-07),tensor(4.4260),-0.9,-1.9,6.0024457,0.6314331,1.0000012,4.2999983,4.3450026512146,0.010048512,-0.9161026,-2.023908,6.026437,0.57859164,0.8575212,4.5957084,18.791824,0.12537517
-0.9,-1.9,6.0024457,0.6314331,1.0000012,4.2999983,exploit,5,doing_nothing,4.426096439361572,tensor(-1.1173e-07),tensor(4.4261),-0.9,-1.9,5.9544263,0.63174886,1.0000012,4.2999983,4.3450026512146,0.010042822,-0.87299794,-2.0462904,6.0612397,0.599495,0.30966705,4.958188,18.791874,0.94321156
-0.9,-1.9,5.9544263,0.63174886,1.0000012,4.2999983,explore,1,walking_left,4.346620082855225,tensor(3.3369e-08),tensor(4.3466),-0.9,-1.9,5.9663353,0.6320647,0.90000117,4.2999983,4.3450026512146,0.0100483475,-0.94488597,-1.9274602,5.9482393,0.6322868,0.7789034,4.4122524,18.791824,0.029688526
-0.9,-1.9,5.9663353,0.6320647,0.90000117,4.2999983,exploit,3,walking_down,4.437393665313721,tensor(-1.0727e-07),tensor(4.4374),-0.9,-1.9,5.978268,0.6323807,0.90000117,4.1999984,4.3450026512146,0.010045352,-0.8323242,-1.9583228,6.017039,0.68806726,0.6705349,4.503874,18.79185,0.15772429
-0.9,-1.9,5.978268,0.6323807,0.90000117,4.1999984,exploit,3,walking_down,4.437708377838135,tensor(-1.0360e-07),tensor(4.4377),-0.9,-1.9,5.990225,0.6326969,0.90000117,4.0999985,4.3450026512146,0.010045978,-0.9619565,-1.7931893,5.983839,0.6945003,0.94081664,4.003879,18.79185,0.030510958
-0.9,-1.9,5.990225,0.6326969,0.90000117,4.0999985,explore,3,walking_down,4.312926292419434,tensor(2.5325e-08),tensor(4.3129),-0.9,-1.9,6.0022054,0.63301325,0.90000117,3.9999986,4.3450026512146,0.010049121,-0.9754663,-1.9033028,5.961297,0.71395236,0.607886,4.3089476,18.791817,0.19397375
-0.9,-1.9,6.0022054,0.63301325,0.90000117,3.9999986,explore,5,doing_nothing,4.4379048347473145,tensor(-9.4846e-08),tensor(4.4379),-0.9,-1.9,5.954188,0.63332975,0.90000117,3.9999986,4.3450026512146,0.010046835,-0.9037401,-1.9834039,5.978472,0.5920628,0.55999506,4.2151346,18.791836,0.17032914
-0.9,-1.9,5.954188,0.63332975,0.90000117,3.9999986,exploit,3,walking_down,4.439486980438232,tensor(-8.9177e-08),tensor(4.4395),-0.9,-1.9,5.9660964,0.6336464,0.90000117,3.8999987,4.3450026512146,0.010047198,-0.8341578,-1.9192326,5.9646254,0.64591366,0.58379245,4.2157545,18.791836,0.20506354
-0.9,-1.9,5.9660964,0.6336464,0.90000117,3.8999987,exploit,3,walking_down,4.440394878387451,tensor(-8.3350e-08),tensor(4.4404),-0.9,-1.9,5.978029,0.6339632,0.90000117,3.7999988,4.3450026512146,0.010048098,-0.80914295,-1.6992167,5.9868903,0.6815917,1.1425688,3.5090625,18.791832,0.19736528
-0.9,-1.9,5.978029,0.6339632,0.90000117,3.7999988,exploit,3,walking_down,4.441545486450195,tensor(-7.7645e-08),tensor(4.4415),-0.9,-1.9,5.989985,0.6342802,0.90000117,3.6999989,4.3450026512146,0.0100481175,-0.9751168,-1.7973099,6.018605,0.59692675,1.1708868,3.533842,18.791832,0.119715
-0.9,-1.9,5.989985,0.6342802,0.90000117,3.6999989,exploit,3,walking_down,4.443267345428467,tensor(-7.1793e-08),tensor(4.4433),-0.9,-1.9,6.001965,0.63459736,0.90000117,3.599999,4.3450026512146,0.010048242,-0.91253716,-1.8460152,5.9712534,0.6626138,0.61135966,3.90749,18.791828,0.1831288
-0.9,-1.9,6.001965,0.63459736,0.90000117,3.599999,exploit,5,doing_nothing,4.4455413818359375,tensor(-6.4475e-08),tensor(4.4455),-0.9,-1.9,5.9539495,0.63491464,0.90000117,3.599999,4.3450026512146,0.010049154,-0.9798072,-1.9086235,6.0388346,0.5708095,0.6915742,3.8143594,18.79182,0.10631641
-0.9,-1.9,5.9539495,0.63491464,0.90000117,3.599999,exploit,3,walking_down,4.447168350219727,tensor(-6.1315e-08),tensor(4.4472),-0.9,-1.9,5.9658575,0.6352321,0.90000117,3.499999,4.3450026512146,0.010048888,-1.0504149,-1.8854488,5.9832134,0.71469337,0.9891166,3.3238845,18.791824,0.06710098
-0.9,-1.9,5.9658575,0.6352321,0.90000117,3.499999,explore,0,walking_right,4.357427597045898,tensor(6.2937e-08),tensor(4.3574),-0.9,-1.9,5.9777894,0.6355497,1.0000012,3.499999,4.3450026512146,0.010047651,-0.97849584,-2.0254183,6.046048,0.7572231,0.6593424,3.5971456,18.791836,0.16485175
-0.9,-1.9,5.9777894,0.6355497,1.0000012,3.499999,exploit,3,walking_down,4.4396281242370605,tensor(-3.8234e-08),tensor(4.4396),-0.9,-1.9,5.989745,0.6358675,1.0000012,3.3999991,4.3450026512146,0.010047663,-1.053519,-1.8722159,5.97809,0.64547276,0.61610377,3.7725194,18.791836,0.30950934
-0.9,-1.9,5.989745,0.6358675,1.0000012,3.3999991,exploit,3,walking_down,4.4390459060668945,tensor(-3.2305e-08),tensor(4.4390),-0.9,-1.9,6.0017247,0.6361854,1.0000012,3.2999992,4.3450026512146,0.010049481,-0.99343777,-2.106551,6.028175,0.6148046,0.39286166,3.9117296,18.79182,0.79243314
-0.9,-1.9,6.0017247,0.6361854,1.0000012,3.2999992,explore,5,doing_nothing,4.438335418701172,tensor(-2.4910e-08),tensor(4.4383),-0.9,-1.9,5.953711,0.6365035,1.0000012,3.2999992,4.3450026512146,0.010046779,-1.0654659,-1.9386616,5.968573,0.63997924,0.8811807,3.4880877,18.791842,0.07661095
-0.9,-1.9,5.953711,0.6365035,1.0000012,3.2999992,explore,3,walking_down,4.321075916290283,tensor(3.8378e-08),tensor(4.3211),-0.9,-1.9,5.9656186,0.63682175,1.0000012,3.1999993,4.3450026512146,0.010048132,-0.94795233,-1.805697,5.930635,0.67289937,0.88838047,3.2722428,18.791832,0.031909745
-0.9,-1.9,5.9656186,0.63682175,1.0000012,3.1999993,exploit,3,walking_down,4.4386372566223145,tensor(-1.3152e-08),tensor(4.4386),-0.9,-1.9,5.97755,0.63714015,1.0000012,3.0999994,4.3450026512146,0.010049125,-1.068529,-1.986268,5.9659567,0.6585072,0.8106967,3.3411694,18.79182,0.12793632
-0.9,-1.9,5.97755,0.63714015,1.0000012,3.0999994,exploit,3,walking_down,4.437716960906982,tensor(-6.3109e-09),tensor(4.4377),-0.9,-1.9,5.9895053,0.63745874,1.0000012,2.9999995,4.3450026512146,0.010048264,-0.9197746,-1.9993111,6.0404778,0.6258798,0.53631675,3.459758,18.791828,0.4382263
-0.9,-1.9,5.9895053,0.63745874,1.0000012,2.9999995,exploit,3,walking_down,4.436165809631348,tensor(1.5616e-09),tensor(4.4362),-0.9,-1.9,6.0014844,0.63777745,1.0000012,2.8999996,4.3450026512146,0.010049205,-0.96239984,-1.8376386,5.99146,0.65328544,0.64828956,3.3254614,18.791824,0.31289208
-0.9,-1.9,6.0014844,0.63777745,1.0000012,2.8999996,exploit,5,doing_nothing,4.434730529785156,tensor(6.6487e-09),tensor(4.4347),-0.9,-1.9,5.9534726,0.63809633,1.0000012,2.8999996,4.3450026512146,0.010046772,-0.9497112,-1.9489105,6.0014915,0.61267763,0.92187524,2.989819,18.791842,0.021050349
-0.9,-1.9,5.9534726,0.63809633,1.0000012,2.8999996,exploit,3,walking_down,4.4360809326171875,tensor(6.3635e-09),tensor(4.4361),-0.9,-1.9,5.9653797,0.6384154,1.0000012,2.7999997,4.3450026512146,0.010047834,-0.9060111,-1.783576,6.0304995,0.6487161,0.91231924,2.8494473,18.791832,0.02922467
-0.9,-1.9,5.9653797,0.6384154,1.0000012,2.7999997,exploit,3,walking_down,4.433319568634033,tensor(1.0444e-08),tensor(4.4333),-0.9,-1.9,5.9773107,0.6387346,1.0000012,2.6999998,4.3450026512146,0.0100479685,-0.86170423,-1.8079705,5.984159,0.6400926,0.51328766,3.1549335,18.791832,0.4551927
-0.9,-1.9,5.9773107,0.6387346,1.0000012,2.6999998,exploit,3,walking_down,4.43141508102417,tensor(1.6818e-08),tensor(4.4314),-0.9,-1.9,5.9892654,0.63905394,1.0000012,2.6,4.3450026512146,0.01004819,-0.88245934,-1.9247252,5.992008,0.73568416,0.75566196,2.877818,18.791828,0.1471267
-0.9,-1.9,5.9892654,0.63905394,1.0000012,2.6,exploit,3,walking_down,4.431832790374756,tensor(2.6244e-08),tensor(4.4318),-0.9,-1.9,6.001244,0.6393735,1.0000012,2.5,4.3450026512146,0.010046155,-0.9004393,-1.8975563,5.917265,0.72781885,0.85251814,2.7212331,18.79185,0.08564663
-0.9,-1.9,6.001244,0.6393735,1.0000012,2.5,explore,5,doing_nothing,4.432814121246338,tensor(3.7314e-08),tensor(4.4328),-0.9,-1.9,5.953234,0.63969314,1.0000012,2.5,4.3450026512146,0.010047251,-0.9144187,-1.9971757,6.0799236,0.6232529,0.92067957,2.535408,18.791842,0.032451216
-0.9,-1.9,5.953234,0.63969314,1.0000012,2.5,exploit,3,walking_down,4.434104919433594,tensor(3.2274e-08),tensor(4.4341),-0.9,-1.9,5.965141,0.640013,1.0000012,2.4,4.3450026512146,0.010047702,-0.9594094,-1.8287641,5.916945,0.573103,0.48503512,2.88655,18.791832,0.5174929
-0.9,-1.9,5.965141,0.640013,1.0000012,2.4,explore,3,walking_down,4.31079626083374,tensor(4.0985e-08),tensor(4.3108),-0.9,-1.9,5.9770713,0.640333,1.0000012,2.3000002,4.3450026512146,0.010047946,-0.92769927,-1.838826,5.9178567,0.64035827,0.78955215,2.5317495,18.791832,0.10639717
-0.9,-1.9,5.9770713,0.640333,1.0000012,2.3000002,exploit,3,walking_down,4.435015678405762,tensor(5.1576e-08),tensor(4.4350),-0.9,-1.9,5.9890256,0.6406532,1.0000012,2.2000003,4.3450026512146,0.010048406,-0.86773956,-1.7943561,5.9865837,0.67697346,0.28794348,2.8249722,18.791828,0.91257155
-0.9,-1.9,5.9890256,0.6406532,1.0000012,2.2000003,explore,0,walking_right,4.376446723937988,tensor(3.4079e-08),tensor(4.3764),-0.9,-1.9,6.0010037,0.6409735,1.1000012,2.2000003,4.3450026512146,0.010048776,-0.9275832,-2.0002224,6.0217314,0.61633205,0.76550657,2.3995354,18.791824,0.1623151
-0.9,-1.9,6.0010037,0.6409735,1.1000012,2.2000003,exploit,5,doing_nothing,4.421279430389404,tensor(6.3934e-08),tensor(4.4213),-0.9,-1.9,5.952996,0.641294,1.1000012,2.2000003,4.3450026512146,0.010048392,-0.9826759,-2.027854,6.0854917,0.6261952,1.0418653,2.1683617,18.791828,0.04329057
-0.9,-1.9,5.952996,0.641294,1.1000012,2.2000003,exploit,3,walking_down,4.420942783355713,tensor(5.9870e-08),tensor(4.4209),-0.9,-1.9,5.964902,0.6416147,1.1000012,2.1000004,4.3450026512146,0.010046897,-0.91350335,-1.8238943,5.905019,0.65651816,0.85663706,2.3083296,18.791842,0.11308571
-0.9,-1.9,5.964902,0.6416147,1.1000012,2.1000004,explore,0,walking_right,4.36540412902832,tensor(3.9351e-08),tensor(4.3654),-0.9,-1.9,5.976832,0.64193547,1.2000012,2.1000004,4.3450026512146,0.010049151,-1.0250885,-2.1546445,6.008871,0.567142,0.96288985,2.2737026,18.79182,0.1697585
-0.9,-1.9,5.976832,0.64193547,1.2000012,2.1000004,exploit,3,walking_down,4.4052605628967285,tensor(7.4291e-08),tensor(4.4053),-0.9,-1.9,5.9887857,0.64225644,1.2000012,2.0000005,4.3450026512146,0.010048209,-0.84176326,-1.7586368,5.922836,0.63742834,0.6077785,2.4628704,18.791828,0.5947701
-0.9,-1.9,5.9887857,0.64225644,1.2000012,2.0000005,explore,1,walking_left,4.324709892272949,tensor(4.8717e-08),tensor(4.3247),-0.9,-1.9,6.0007634,0.6425776,1.1000012,2.0000005,4.3450026512146,0.01004877,-0.6851876,-1.3300076,5.9598117,0.73363763,1.4529597,1.6233509,18.791832,0.65534735
-0.9,-1.9,6.0007634,0.6425776,1.1000012,2.0000005,exploit,5,doing_nothing,4.413426399230957,tensor(6.2944e-08),tensor(4.4134),-0.9,-1.9,5.9527574,0.64289886,1.1000012,2.0000005,4.3450026512146,0.010048313,-0.96449816,-2.0440176,5.973986,0.5756929,0.81966275,2.1792104,18.791828,0.13853908
-0.9,-1.9,5.9527574,0.64289886,1.1000012,2.0000005,exploit,3,walking_down,4.413283348083496,tensor(5.8363e-08),tensor(4.4133),-0.9,-1.9,5.964663,0.6432203,1.1000012,1.9000005,4.3450026512146,0.010047369,-0.89751744,-1.8569013,5.90183,0.5755985,0.7252315,2.2235034,18.791842,0.25599658
-0.9,-1.9,5.964663,0.6432203,1.1000012,1.9000005,exploit,3,walking_down,4.40996789932251,tensor(6.3367e-08),tensor(4.4100),-0.9,-1.9,5.9765925,0.64354193,1.1000012,1.8000004,4.3450026512146,0.01004756,-0.857309,-1.7769189,5.938399,0.7187934,1.0063032,1.892546,18.791836,0.043144748
-0.9,-1.9,5.9765925,0.64354193,1.1000012,1.8000004,explore,5,doing_nothing,4.407041072845459,tensor(6.8804e-08),tensor(4.4070),-0.9,-1.9,5.9287796,0.6438637,1.1000012,1.8000004,4.3450026512146,0.010046096,-0.91845787,-2.1196742,5.9965568,0.6748293,0.8691687,1.9987471,18.79185,0.14460266
-0.9,-1.9,5.9287796,0.6438637,1.1000012,1.8000004,exploit,3,walking_down,4.406409740447998,tensor(6.2665e-08),tensor(4.4064),-0.9,-1.9,5.940637,0.6441856,1.1000012,1.7000004,4.3450026512146,0.010047684,-0.89644444,-1.8907361,6.0367107,0.601946,0.8366097,1.9358423,18.791832,0.13628745
-0.9,-1.9,5.940637,0.6441856,1.1000012,1.7000004,explore,2,walking_up,4.3013200759887695,tensor(7.4477e-08),tensor(4.3013),-0.9,-1.9,5.9525185,0.6445077,1.1000012,1.8000004,4.3450026512146,0.010047801,-0.85789216,-1.8493619,5.9994245,0.7195173,0.7575412,1.897401,18.791832,0.13990709
-0.9,-1.9,5.9525185,0.6445077,1.1000012,1.8000004,exploit,3,walking_down,4.404731273651123,tensor(4.0601e-08),tensor(4.4047),-0.9,-1.9,5.9644237,0.64483,1.1000012,1.7000004,4.3450026512146,0.010042855,-0.8867918,-1.817699,5.9432507,0.64497036,0.943127,1.8862914,18.791878,0.06771517
-0.9,-1.9,5.9644237,0.64483,1.1000012,1.7000004,explore,3,walking_down,4.258694648742676,tensor(-9.4775e-09),tensor(4.2587),-0.9,-1.9,5.9763527,0.6451524,1.1000012,1.6000004,4.3450026512146,0.010048573,-0.83542764,-1.7401412,5.894688,0.69670624,0.9945752,1.6629524,18.791828,0.05642324
-0.9,-1.9,5.9763527,0.6451524,1.1000012,1.6000004,explore,2,walking_up,4.290452480316162,tensor(2.9359e-08),tensor(4.2905),-0.9,-1.9,5.9883056,0.645475,1.1000012,1.7000004,4.3450026512146,0.010048648,-0.8900366,-1.8096474,5.9512434,0.68712854,0.60019696,1.9312085,18.791828,0.3156861
-0.9,-1.9,5.9883056,0.645475,1.1000012,1.7000004,explore,0,walking_right,4.339326858520508,tensor(-6.9679e-08),tensor(4.3393),-0.9,-1.9,6.0002823,0.6457977,1.2000012,1.7000004,4.3450026512146,0.010047137,-0.8141988,-1.5452808,6.056523,0.7380301,1.078502,1.5880105,18.791845,0.17661631
-0.9,-1.9,6.0002823,0.6457977,1.2000012,1.7000004,explore,5,doing_nothing,4.384624481201172,tensor(-1.8076e-09),tensor(4.3846),-0.9,-1.9,5.95228,0.6461206,1.2000012,1.7000004,4.3450026512146,0.010049356,-0.8340857,-1.7357554,5.8776765,0.71209097,1.0086801,1.7045916,18.79182,0.08021517
-0.9,-1.9,5.95228,0.6461206,1.2000012,1.7000004,exploit,3,walking_down,4.385654449462891,tensor(-1.4305e-08),tensor(4.3857),-0.9,-1.9,5.9641848,0.64644367,1.2000012,1.6000004,4.3450026512146,0.010049657,-0.9840396,-1.7940198,6.032232,0.68883824,1.0585209,1.8672764,18.791817,0.11644473
-0.9,-1.9,5.9641848,0.64644367,1.2000012,1.6000004,exploit,3,walking_down,4.3837809562683105,tensor(-2.3183e-08),tensor(4.3838),-0.9,-1.9,5.9761133,0.6467669,1.2000012,1.5000004,4.3450026512146,0.010048564,-0.85683864,-1.8629931,5.87881,0.5995003,0.9862193,1.7934456,18.791828,0.14759898
-0.9,-1.9,5.9761133,0.6467669,1.2000012,1.5000004,explore,0,walking_right,4.322418689727783,tensor(-1.0084e-07),tensor(4.3224),-0.9,-1.9,5.9880657,0.64709026,1.3000013,1.5000004,4.3450026512146,0.010047774,-0.8293806,-1.6873021,5.915473,0.64331484,1.3934118,1.1855226,18.791842,0.16601641
-0.9,-1.9,5.9880657,0.64709026,1.3000013,1.5000004,exploit,3,walking_down,4.374675273895264,tensor(-2.3328e-08),tensor(4.3747),-0.9,-1.9,6.000042,0.6474138,1.3000013,1.4000003,4.3450026512146,0.010048493,-0.76155853,-1.6038005,6.065401,0.72963125,1.0960763,1.6496532,18.791824,0.22624002
-0.9,-1.9,6.000042,0.6474138,1.3000013,1.4000003,explore,5,doing_nothing,4.376676082611084,tensor(-2.8261e-08),tensor(4.3767),-0.9,-1.9,5.9520416,0.6477375,1.3000013,1.4000003,4.3450026512146,0.010048346,-0.94539416,-1.9699225,6.06346,0.549638,1.0588309,1.5331073,18.791824,0.1037648
-0.9,-1.9,5.9520416,0.6477375,1.3000013,1.4000003,explore,3,walking_down,4.244565486907959,tensor(-7.3947e-08),tensor(4.2446),-0.9,-1.9,5.963946,0.6480614,1.3000013,1.3000003,4.3450026512146,0.010048632,-0.85738623,-1.851035,5.970625,0.5687462,1.2504793,1.433636,18.791824,0.0318257
-0.9,-1.9,5.963946,0.6480614,1.3000013,1.3000003,exploit,3,walking_down,4.380906581878662,tensor(-5.1857e-08),tensor(4.3809),-0.9,-1.9,5.975874,0.6483854,1.3000013,1.2000003,4.3450026512146,0.010047998,-0.9300759,-1.9265119,6.033975,0.6334804,1.2693592,1.2516232,18.791832,0.008293323
-0.9,-1.9,5.975874,0.6483854,1.3000013,1.2000003,exploit,3,walking_down,4.383153915405273,tensor(-6.3348e-08),tensor(4.3832),-0.9,-1.9,5.987826,0.6487096,1.3000013,1.1000003,4.3450026512146,0.010048044,-0.98552316,-1.857164,6.0244684,0.589435,1.3296329,1.1590283,18.791832,0.01799076
-0.9,-1.9,5.987826,0.6487096,1.3000013,1.1000003,exploit,3,walking_down,4.386115550994873,tensor(-7.4273e-08),tensor(4.3861),-0.9,-1.9,5.9998016,0.64903396,1.3000013,1.0000002,4.3450026512146,0.010048454,-0.9366447,-1.7458533,5.957616,0.6382562,1.18831,1.1687555,18.791828,0.06917813
-0.9,-1.9,5.9998016,0.64903396,1.3000013,1.0000002,explore,5,doing_nothing,4.389776706695557,tensor(-8.4455e-08),tensor(4.3898),-0.9,-1.9,5.951803,0.64935845,1.3000013,1.0000002,4.3450026512146,0.010047509,-1.1578071,-2.335573,6.0653706,0.4796413,1.2860376,1.0126891,18.791836,0.291362
-0.9,-1.9,5.951803,0.64935845,1.3000013,1.0000002,exploit,2,walking_up,4.3878397941589355,tensor(-9.8571e-08),tensor(4.3878),-0.9,-1.9,5.963707,0.6496831,1.3000013,1.1000003,4.3450026512146,0.010046789,-0.9060009,-1.7917756,5.906695,0.6708133,0.7254359,1.3392467,18.791842,0.40388185
-0.9,-1.9,5.963707,0.6496831,1.3000013,1.1000003,exploit,3,walking_down,4.386148452758789,tensor(-1.1679e-07),tensor(4.3861),-0.9,-1.9,5.9756346,0.65000796,1.3000013,1.0000002,4.3450026512146,0.010049541,-0.7354287,-1.9342943,6.000136,0.7268081,1.2414569,1.0618849,18.791817,0.04336831
-0.9,-1.9,5.9756346,0.65000796,1.3000013,1.0000002,exploit,3,walking_down,4.387805461883545,tensor(-1.3415e-07),tensor(4.3878),-0.9,-1.9,5.987586,0.650333,1.3000013,0.9000002,4.3450026512146,0.010048632,-0.8185393,-1.851079,5.92342,0.6045771,1.2064533,0.9880774,18.79182,0.03310261
-0.9,-1.9,5.987586,0.650333,1.3000013,0.9000002,exploit,2,walking_up,4.390114784240723,tensor(-1.4885e-07),tensor(4.3901),-0.9,-1.9,5.9995613,0.65065813,1.3000013,1.0000002,4.3450026512146,0.010048572,-0.9409201,-1.9668462,5.974567,0.57141507,1.268605,0.94381994,18.791832,0.01616135
-0.9,-1.9,5.9995613,0.65065813,1.3000013,1.0000002,exploit,3,walking_down,4.388602256774902,tensor(-1.6340e-07),tensor(4.3886),-0.9,-1.9,6.0115604,0.65098345,1.3000013,0.9000002,4.3450026512146,0.010049188,-0.90852076,-2.0540304,5.88786,0.5041735,1.3050005,0.9699644,18.79182,0.06399745
-0.9,-1.9,6.0115604,0.65098345,1.3000013,0.9000002,exploit,5,doing_nothing,4.388764381408691,tensor(-1.7564e-07),tensor(4.3888),-0.9,-1.9,5.963468,0.65130895,1.3000013,0.9000002,4.3450026512146,0.010048738,-1.0178083,-2.170563,5.9454217,0.595639,1.1405379,1.0408832,18.79182,0.13195084
-0.9,-1.9,5.963468,0.65130895,1.3000013,0.9000002,exploit,3,walking_down,4.383531093597412,tensor(-1.9330e-07),tensor(4.3835),-0.9,-1.9,5.975395,0.65163463,1.3000013,0.8000002,4.3450026512146,0.010047826,-0.91695106,-1.8047966,5.948066,0.58207357,1.3371123,0.92242754,18.791832,0.03213485
-0.9,-1.9,5.975395,0.65163463,1.3000013,0.8000002,exploit,2,walking_up,4.382394313812256,tensor(-1.9643e-07),tensor(4.3824),-0.9,-1.9,5.987346,0.65196043,1.3000013,0.9000002,4.3450026512146,0.010048434,-1.0009915,-1.9649488,5.9939404,0.59584606,1.3722526,0.7562909,18.791828,0.04187315
-0.9,-1.9,5.987346,0.65196043,1.3000013,0.9000002,exploit,3,walking_down,4.378998756408691,tensor(-1.9000e-07),tensor(4.3790),-0.9,-1.9,5.999321,0.6522864,1.3000013,0.8000002,4.3450026512146,0.010048346,-0.78716713,-1.6681429,5.868972,0.7144332,1.2453333,0.8515083,18.791824,0.09648064
-0.9,-1.9,5.999321,0.6522864,1.3000013,0.8000002,explore,1,walking_left,4.3047966957092285,tensor(-2.8904e-08),tensor(4.3048),-0.9,-1.9,6.0113196,0.65261257,1.2000012,0.8000002,4.3450026512146,0.010048204,-0.9622391,-2.1011498,5.916407,0.650998,1.495691,0.51393926,18.791828,0.22002532
-0.9,-1.9,6.0113196,0.65261257,1.2000012,0.8000002,exploit,5,doing_nothing,4.390078544616699,tensor(-1.6418e-07),tensor(4.3901),-0.9,-1.9,5.963229,0.6529389,1.2000012,0.8000002,4.3450026512146,0.010048272,-0.78578854,-1.9386584,6.0421486,0.6197469,1.3581966,0.659115,18.791828,0.06754865
-0.9,-1.9,5.963229,0.6529389,1.2000012,0.8000002,exploit,3,walking_down,4.388982772827148,tensor(-1.5403e-07),tensor(4.3890),-0.9,-1.9,5.975156,0.65326536,1.2000012,0.70000017,4.3450026512146,0.010048621,-0.8733972,-1.9356592,5.9230666,0.51914614,1.3710763,0.67691,18.79182,0.052439824
-0.9,-1.9,5.975156,0.65326536,1.2000012,0.70000017,explore,2,walking_up,4.285227298736572,tensor(-1.0469e-07),tensor(4.2852),-0.9,-1.9,5.9871063,0.653592,1.2000012,0.8000002,4.3450026512146,0.010048669,-0.95905644,-1.8046905,5.9748707,0.6627897,1.3946146,0.4135415,18.791824,0.20044309
-0.9,-1.9,5.9871063,0.653592,1.2000012,0.8000002,explore,3,walking_down,4.282041072845459,tensor(-1.3416e-07),tensor(4.2820),-0.9,-1.9,5.9990807,0.6539188,1.2000012,0.70000017,4.3450026512146,0.010048546,-0.9126287,-1.9483941,6.0433283,0.62054354,1.2207555,0.76573944,18.791828,0.009765395
-0.9,-1.9,5.9990807,0.6539188,1.2000012,0.70000017,exploit,2,walking_up,4.388689041137695,tensor(-1.0846e-07),tensor(4.3887),-0.9,-1.9,6.011079,0.65424573,1.2000012,0.8000002,4.3450026512146,0.0100482525,-0.97096723,-1.9619143,5.9741693,0.60368896,1.3152719,0.6265635,18.791828,0.054876827
-0.9,-1.9,6.011079,0.65424573,1.2000012,0.8000002,exploit,5,doing_nothing,4.385501384735107,tensor(-9.1409e-08),tensor(4.3855),-0.9,-1.9,5.9629903,0.65457284,1.2000012,0.8000002,4.3450026512146,0.010048504,-0.95555335,-1.9544383,6.031301,0.55594426,1.2332082,0.7034408,18.791828,0.02982017
-0.9,-1.9,5.9629903,0.65457284,1.2000012,0.8000002,exploit,3,walking_down,4.3831963539123535,tensor(-7.7531e-08),tensor(4.3832),-0.9,-1.9,5.9749165,0.65490013,1.2000012,0.70000017,4.3450026512146,0.010049264,-0.83726656,-1.8288466,6.0446115,0.57449245,0.9035518,0.93909115,18.79182,0.16675669
